RecordID,StudentID,StudentName,Gender,Level,Department,CourseCode,CourseTitle,ExamDate,ExamStart,DurationMin,NumQuestions,Location,Seat,Invigilator,MalpracticeType,Evidence,ReportDetails,Penalty,Outcome,Grade
995,U2023/367292,Ogochukwu Ogunjobi,Female,100,Statistics,PHY102,General Physics II,2025-03-24,14:45,60,25,Engineering LT,E05,Mrs. P. Lawal,Bribery attempt,Yes,Name on script mismatched ID card,Suspension (1 semester),Confirmed,F
996,U2024/662492,Olamide Udo,Female,300,Information Technology,EEE203,Circuit Theory,2025-02-24,15:15,120,60,Science LT1,N38,Mrs. P. Lawal,Bribery attempt,No,Notes found under question paper,Expulsion (severe cases),Pending,D
997,U2021/517827,Bola Ekanem,Male,100,Statistics,STA201,Probability Theory,2024-06-19,16:45,60,50,Engineering LT,G19,Mrs. P. Lawal,Collusion/whispering,Yes,Verbal threat reported by invigilator,Warning,On Appeal,F
998,U2024/299181,Femi Okon,Female,200,Business Administration,CSC101,Introduction to Computer Science,2025-07-01,12:30,180,25,New Hall,E43,Mrs. P. Lawal,Impersonation,Yes,Offered inducement after paper,Score Cancelled + Repeat Course,On Appeal,D
999,U2020/149538,Precious Oshodi,Male,400,Business Administration,MIC301,Microbiology Techniques,2024-04-18,16:30,150,40,Sports Complex Hall,F47,Mr. C. Nnaji,Cheat notes/crib,Yes,Programmable calculator with stored notes,Score Cancelled (0),Cleared (insufficient evidence),C
1000,U2023/667659,Femi Adesina,Female,300,Physics,MIC301,Microbiology Techniques,2024-07-27,08:30,150,50,New Hall,K04,Mrs. P. Lawal,Use of mobile phone,Yes,Raised voice; disrupted hall,Score Cancelled (0),Confirmed,F
1001,U2020/149917,Funke Balogun,Female,100,Biochemistry,CSC101,Introduction to Computer Science,2025-04-28,10:45,60,25,Science LT1,E09,Dr. B. Yakubu,Use of mobile phone,Yes,Verbal threat reported by invigilator,Score Cancelled + Repeat Course,Pending,F
1002,U2020/439326,Miriam Okonjo,Female,400,Business Administration,MAC201,News Writing,2024-12-17,14:45,120,40,New Hall,C21,Mr. C. Nnaji,Copying from neighbor,No,Whispering repeatedly despite warnings,Score Cancelled (0),Pending,D
1003,U2023/507683,Tochi Oyeniyi,Female,100,Microbiology,CSC401,Distributed Systems,2024-01-09,13:15,90,50,Sports Complex Hall,N21,Mrs. J. Obi,Disorderly conduct,Yes,Verbal threat reported by invigilator,Score Cancelled + Repeat Course,Pending,D
1004,U2022/864049,Miriam Oshodi,Male,300,Electrical Engineering,ACC201,Financial Accounting,2024-04-08,11:15,120,25,Auditorium,M54,Dr. B. Yakubu,Disorderly conduct,Yes,Notes found under question paper,Score Cancelled (0),Cleared (insufficient evidence),A
1005,U2023/909921,Nkechi Akpan,Male,400,Electrical Engineering,IFT211,Computer Organization & Architecture,2024-07-08,09:00,150,40,CBN Annex,F36,Mrs. J. Obi,Collusion/whispering,Yes,Scripts exchanged mid-exam,Score Cancelled (0),Confirmed,E
1006,U2023/486131,Opeyemi Olawale,Female,200,Microbiology,CSC401,Distributed Systems,2024-11-08,10:30,90,50,Main Hall B,A22,Dr. A. Musa,Use of mobile phone,Yes,Offered inducement after paper,Score Cancelled (0),Cleared (insufficient evidence),F
1007,U2021/473945,Ihuoma Ogunyemi,Female,300,Business Administration,CSC205,Data Structures,2024-04-04,12:45,150,50,New Hall,J47,Dr. R. Hassan,Copying from neighbor,Yes,Student observed using phone camera,Suspension (1 semester),Confirmed,F
1008,U2024/660270,Amaka Adeyemi,Male,100,Accounting,ECO202,Macro Economics,2024-11-03,15:15,120,50,Main Hall B,J14,Mr. C. Nnaji,Threat/harassment of invigilator,Yes,Student observed using phone camera,Expulsion (severe cases),Pending,F
1009,U2020/469755,Somto Afolayan,Female,200,Mechanical Engineering,CSC301,Operating Systems,2025-06-17,10:45,60,60,CBN Hall,A19,Mrs. P. Lawal,Bribery attempt,Yes,Programmable calculator with stored notes,Suspension (1 semester),Pending,D
1010,U2024/152431,Tolu Ezekiel,Male,300,Electrical Engineering,CSC301,Operating Systems,2024-05-05,15:30,150,50,Science LT2,G44,Dr. L. Ekanem,Impersonation,No,Name on script mismatched ID card,Expulsion (severe cases),Confirmed,D
1011,U2021/953155,Collins Akinwale,Female,400,Information Technology,MAC201,News Writing,2025-05-05,15:45,90,60,Engineering LT,L51,Mr. C. Nnaji,Threat/harassment of invigilator,No,Identical answers with neighbor,Warning,Cleared (insufficient evidence),F
1012,U2022/271678,Tolu Olawale,Female,100,Microbiology,STA201,Probability Theory,2024-01-30,08:00,60,50,Sports Complex Hall,J19,Dr. R. Hassan,Disorderly conduct,Yes,Whispering repeatedly despite warnings,Score Cancelled (0),Pending,F
1013,U2023/444555,Hassan Ogunmokun,Female,300,Mathematics,MAC201,News Writing,2025-06-10,16:30,180,60,Old Hall,C34,Mrs. K. Adeyemi,Threat/harassment of invigilator,Yes,Verbal threat reported by invigilator,Expulsion (severe cases),Pending,B
1014,U2020/584570,Emeka Oluwole,Female,100,Mass Communication,CSC307,Database Systems,2025-04-18,16:00,90,50,Science LT1,F52,Mrs. K. Adeyemi,Bribery attempt,Yes,Identical answers with neighbor,Expulsion (severe cases),Confirmed,F
1015,U2021/653819,Taiwo Ogunmola,Female,400,Mass Communication,IFT212,Systems Programming,2024-06-12,16:45,180,25,Old Hall,B50,Mrs. K. Adeyemi,Use of mobile phone,Yes,Verbal threat reported by invigilator,Score Cancelled (0),Pending,D
1016,U2022/254986,Ogochukwu Ogunleke,Female,100,Business Administration,MEE201,Thermodynamics,2024-12-10,08:00,180,40,CBN Annex,D15,Mrs. J. Obi,Use of mobile phone,Yes,Student observed using phone camera,Score Cancelled + Repeat Course,Confirmed,F
1017,U2024/352844,Seyi Olawale,Male,100,Statistics,STA201,Probability Theory,2025-04-20,08:30,90,40,CBN Hall,J09,Dr. B. Yakubu,Unauthorized material (calculator),Yes,Raised voice; disrupted hall,Warning,Confirmed,D
1018,U2024/852016,Yemi Okon,Female,300,Information Technology,STA201,Probability Theory,2024-09-06,14:00,180,25,Science LT2,A57,Mr. T. Okeke,Bribery attempt,Yes,Identical answers with neighbor,Suspension (2 semesters),Confirmed,D
1019,U2022/634414,Joseph Ogunjimi,Female,200,Economics,ECO202,Macro Economics,2024-03-12,13:45,90,60,CBN Annex,D14,Mrs. J. Obi,Unauthorized material (calculator),Yes,Name on script mismatched ID card,Score Cancelled (0),Confirmed,F
1020,U2021/190123,Zubair Oluwole,Female,100,Physics,CSC205,Data Structures,2024-12-07,16:30,150,25,Engineering LT,D38,Dr. L. Ekanem,Exam script exchange,Yes,Verbal threat reported by invigilator,Suspension (1 semester),Pending,D
1021,U2023/290537,Adeola Muhammad,Male,100,Information Technology,BIO203,Biochemistry I,2025-01-23,12:15,150,25,Old Hall,K27,Mr. C. Nnaji,Collusion/whispering,Yes,Programmable calculator with stored notes,Score Cancelled (0),On Appeal,A
1022,U2020/209935,Oluwatimilehin Omojola,Female,300,Electrical Engineering,IFT211,Computer Organization & Architecture,2025-06-17,09:45,120,50,Sports Complex Hall,D22,Mrs. P. Lawal,Use of mobile phone,Yes,Identical answers with neighbor,Score Cancelled (0),Confirmed,E
1023,U2021/610243,Oiza Olayinka,Female,100,Accounting,MTH101,Calculus I,2024-05-07,08:15,180,25,Auditorium,J56,Mrs. K. Adeyemi,Collusion/whispering,Yes,Identical answers with neighbor,Score Cancelled + Repeat Course,Pending,F
1024,U2023/521665,Ishaya Nwachukwu,Male,400,Information Technology,MTH101,Calculus I,2025-06-25,11:30,90,25,CBN Annex,C12,Mrs. P. Lawal,Threat/harassment of invigilator,Yes,Offered inducement after paper,Expulsion (severe cases),Confirmed,F
1025,U2023/229274,Adeola Balogun,Male,400,Statistics,MTH101,Calculus I,2024-10-03,13:30,60,40,Main Hall A,L28,Mrs. P. Lawal,Exam script exchange,Yes,Offered inducement after paper,Warning,On Appeal,F
1026,U2024/617385,Ogechi Ogunlesi,Female,400,Political Science,CSC303,Computer Networks,2024-10-04,08:15,120,40,New Hall,L48,Mrs. J. Obi,Threat/harassment of invigilator,Yes,Offered inducement after paper,Suspension (2 semesters),Confirmed,D
1027,U2024/218192,Miriam Bassey,Female,200,Economics,IFT211,Computer Organization & Architecture,2024-10-17,15:45,60,50,Main Hall A,C35,Mr. T. Okeke,Use of mobile phone,Yes,Programmable calculator with stored notes,Score Cancelled (0),Pending,C
1028,U2023/240457,Precious Balogun,Female,200,Computer Science,MTH101,Calculus I,2024-09-25,09:15,90,25,Main Hall B,A04,Dr. L. Ekanem,Threat/harassment of invigilator,Yes,Verbal threat reported by invigilator,Expulsion (severe cases),Confirmed,F
1029,U2024/424603,Tolu Ogunfowora,Male,100,Microbiology,MTH101,Calculus I,2024-08-08,10:30,120,40,Auditorium,N18,Mrs. P. Lawal,Bribery attempt,Yes,Raised voice; disrupted hall,Expulsion (severe cases),Pending,B
1030,U2021/294534,Fatima Adebayo,Female,400,Electrical Engineering,SOC203,Social Research Methods,2025-02-03,12:45,90,40,Sports Complex Hall,L14,Mr. T. Okeke,Collusion/whispering,Yes,Programmable calculator with stored notes,Score Cancelled (0),Cleared (insufficient evidence),C
1031,U2020/256562,Chiamaka Bello,Female,100,Computer Science,SOC203,Social Research Methods,2024-07-16,12:45,180,60,Sports Complex Hall,C04,Mr. T. Okeke,Use of mobile phone,Yes,Notes found under question paper,Score Cancelled + Repeat Course,Pending,B
1032,U2020/455429,Temi Lawal,Female,200,Economics,STA201,Probability Theory,2025-02-28,10:00,180,50,Main Hall A,A07,Dr. L. Ekanem,Impersonation,Yes,Name on script mismatched ID card,Suspension (2 semesters),Confirmed,C
1033,U2020/314112,Chiamaka Okonkwo,Male,100,Computer Science,POL204,Nigerian Government,2025-04-17,11:45,60,40,Old Hall,H57,Mrs. K. Adeyemi,Cheat notes/crib,Yes,Programmable calculator with stored notes,Warning,Pending,E
1034,U2023/974758,Precious Ekanem,Female,100,Computer Science,CSC401,Distributed Systems,2024-09-16,13:30,150,25,Science LT1,D27,Dr. A. Musa,Disorderly conduct,Yes,Whispering repeatedly despite warnings,Warning,Pending,F
1035,U2024/382987,Cynthia Olawale,Male,300,Political Science,PHY102,General Physics II,2024-05-14,10:30,90,25,Sports Complex Hall,M02,Dr. B. Yakubu,Unauthorized material (calculator),Yes,Identical answers with neighbor,Score Cancelled (0),Pending,D
1036,U2021/236891,Nurudeen Yakubu,Male,400,Sociology,ECO202,Macro Economics,2024-07-03,14:00,90,40,Sports Complex Hall,H39,Dr. R. Hassan,Unauthorized material (calculator),Yes,Offered inducement after paper,Warning,Pending,B
1037,U2020/435197,Olamide Ogunbanwo,Male,300,Accounting,CSC307,Database Systems,2025-01-02,16:30,60,60,Auditorium,N28,Mrs. P. Lawal,Cheat notes/crib,Yes,Programmable calculator with stored notes,Expulsion (severe cases),Pending,F
1038,U2020/624497,Ope Balogun,Female,400,Business Administration,PHY102,General Physics II,2025-05-05,16:45,180,60,New Hall,E02,Mrs. P. Lawal,Collusion/whispering,Yes,Name on script mismatched ID card,Warning,Pending,E
1039,U2024/872776,Joseph Oviawe,Male,100,Microbiology,SOC203,Social Research Methods,2024-04-22,08:45,120,40,Engineering LT,K47,Mr. T. Okeke,Use of mobile phone,Yes,Name on script mismatched ID card,Score Cancelled + Repeat Course,Pending,F
1040,U2024/530145,Favour Ishola,Female,300,Biochemistry,IFT211,Computer Organization & Architecture,2024-10-02,16:45,120,60,Auditorium,C46,Dr. A. Musa,Cheat notes/crib,Yes,Whispering repeatedly despite warnings,Suspension (2 semesters),Pending,B
1041,U2020/121622,Chinedu Ogunlesi,Female,200,Mathematics,CSC401,Distributed Systems,2025-05-18,10:00,120,50,CBN Hall,N19,Mr. C. Nnaji,Cheat notes/crib,No,Raised voice; disrupted hall,Warning,Confirmed,D
1042,U2020/503159,Iremide Nwankwo,Male,100,Computer Science,CSC303,Computer Networks,2025-06-12,16:00,60,50,CBN Hall,C44,Dr. L. Ekanem,Use of mobile phone,Yes,Name on script mismatched ID card,Suspension (1 semester),Pending,F
1043,U2024/545914,Olamma Onuoha,Female,400,Mathematics,POL204,Nigerian Government,2024-02-15,14:00,180,50,CBN Hall,A04,Dr. A. Musa,Copying from neighbor,Yes,Verbal threat reported by invigilator,Score Cancelled (0),Confirmed,F
1044,U2024/189299,Favour Olanrewaju,Female,300,Physics,POL204,Nigerian Government,2024-08-12,11:45,60,25,Science LT1,F33,Mr. T. Okeke,Impersonation,No,Verbal threat reported by invigilator,Suspension (2 semesters),Pending,F
1045,U2023/131427,Adewale Iwuanyanwu,Female,200,Computer Science,PHY102,General Physics II,2024-07-12,12:00,60,50,CBN Annex,K39,Dr. R. Hassan,Impersonation,Yes,Identical answers with neighbor,Expulsion (severe cases),Pending,E
1046,U2020/949465,Bola Oyeniyi,Male,400,Economics,MTH101,Calculus I,2025-03-28,10:00,60,25,Old Hall,C59,Mr. T. Okeke,Bribery attempt,Yes,Name on script mismatched ID card,Score Cancelled + Repeat Course,On Appeal,E
1047,U2022/242546,Temi Adelakun,Female,300,Computer Science,MIC301,Microbiology Techniques,2024-06-01,14:15,60,50,Sports Complex Hall,D27,Dr. R. Hassan,Bribery attempt,No,Whispering repeatedly despite warnings,Suspension (1 semester),Confirmed,F
1048,U2024/835281,Chisom Udo,Male,300,Mass Communication,IFT211,Computer Organization & Architecture,2024-01-18,08:30,60,40,Sports Complex Hall,G05,Mr. T. Okeke,Threat/harassment of invigilator,Yes,Scripts exchanged mid-exam,Suspension (2 semesters),Confirmed,D
1049,U2023/124674,Aisha Olawale,Male,300,Physics,CSC101,Introduction to Computer Science,2025-02-11,09:00,60,60,Old Hall,D34,Mr. T. Okeke,Threat/harassment of invigilator,Yes,Raised voice; disrupted hall,Expulsion (severe cases),Pending,C
1050,U2022/112088,Seun Ogunleke,Female,200,Mechanical Engineering,CSC301,Operating Systems,2024-05-10,14:00,120,25,Science LT2,D53,Dr. R. Hassan,Collusion/whispering,Yes,Identical answers with neighbor,Score Cancelled + Repeat Course,On Appeal,E
1051,U2024/192392,Chisom Olowo,Male,300,Physics,CSC205,Data Structures,2024-06-30,10:45,150,40,Science LT2,H47,Prof. H. Danladi,Copying from neighbor,Yes,Identical answers with neighbor,Warning,Cleared (insufficient evidence),E
1052,U2020/885858,Kunle Chukwu,Female,300,Mechanical Engineering,CSC307,Database Systems,2024-12-24,16:45,60,60,Sports Complex Hall,C26,Dr. L. Ekanem,Unauthorized material (calculator),Yes,Notes found under question paper,Score Cancelled + Repeat Course,Pending,E
1053,U2023/993702,Chiamaka Ogunlana,Female,400,Sociology,ACC201,Financial Accounting,2024-12-25,14:15,90,50,CBN Annex,E31,Dr. L. Ekanem,Use of mobile phone,No,Student observed using phone camera,Score Cancelled + Repeat Course,Confirmed,F
1054,U2023/415974,Chika Chukwu,Male,100,Physics,POL204,Nigerian Government,2024-07-31,13:00,60,60,Science LT2,E52,Prof. H. Danladi,Use of mobile phone,Yes,Identical answers with neighbor,Suspension (1 semester),Pending,B
1055,U2021/474254,Tomiwa Ogunmokun,Male,400,Biochemistry,ACC201,Financial Accounting,2024-06-05,09:15,60,50,Main Hall A,G43,Dr. R. Hassan,Unauthorized material (calculator),Yes,Identical answers with neighbor,Score Cancelled + Repeat Course,Confirmed,F
1056,U2021/421622,Ifeoma Ogunmola,Female,100,Information Technology,CSC301,Operating Systems,2025-05-19,11:00,180,40,Old Hall,J52,Mr. T. Okeke,Disorderly conduct,Yes,Student observed using phone camera,Score Cancelled (0),On Appeal,E
1057,U2021/195533,Hauwa Nnaji,Female,400,Biochemistry,MTH101,Calculus I,2024-01-24,14:45,120,25,CBN Hall,L48,Dr. R. Hassan,Exam script exchange,Yes,Student observed using phone camera,Score Cancelled (0),Confirmed,F
1058,U2021/620797,Chika Eze,Female,200,Political Science,CSC401,Distributed Systems,2024-01-31,09:45,60,50,Main Hall A,A13,Mr. T. Okeke,Threat/harassment of invigilator,Yes,Notes found under question paper,Suspension (2 semesters),Confirmed,F
1059,U2023/952797,Sade Olowo,Male,100,Microbiology,IFT212,Systems Programming,2025-04-02,16:00,60,25,New Hall,M07,Dr. B. Yakubu,Copying from neighbor,Yes,Raised voice; disrupted hall,Score Cancelled + Repeat Course,Pending,F
1060,U2023/961379,Ope Oluwole,Female,400,Computer Science,SOC203,Social Research Methods,2024-04-17,14:15,120,25,Main Hall A,L08,Mrs. K. Adeyemi,Bribery attempt,Yes,Name on script mismatched ID card,Expulsion (severe cases),Confirmed,F
1061,U2024/880850,Precious Lawal,Male,200,Accounting,STA201,Probability Theory,2025-06-26,10:00,60,60,New Hall,K49,Dr. A. Musa,Collusion/whispering,Yes,Name on script mismatched ID card,Suspension (1 semester),Confirmed,E
1062,U2024/764527,Henry Okorie,Female,100,Economics,ACC201,Financial Accounting,2024-01-29,16:00,180,60,New Hall,N08,Mrs. P. Lawal,Collusion/whispering,Yes,Name on script mismatched ID card,Suspension (2 semesters),Pending,E
1063,U2024/484131,Esther Omojola,Male,100,Mass Communication,IFT211,Computer Organization & Architecture,2025-03-05,16:00,60,40,Main Hall A,C42,Dr. R. Hassan,Copying from neighbor,Yes,Identical answers with neighbor,Suspension (1 semester),Confirmed,D
1064,U2023/678275,Esther Ekanem,Female,200,Sociology,CSC307,Database Systems,2025-02-08,10:15,60,60,Engineering LT,L31,Dr. A. Musa,Threat/harassment of invigilator,Yes,Programmable calculator with stored notes,Score Cancelled + Repeat Course,Cleared (insufficient evidence),F
1065,U2022/963451,Chika Ogueke,Male,100,Economics,BIO203,Biochemistry I,2024-05-01,11:30,90,25,Main Hall A,H60,Dr. A. Musa,Exam script exchange,Yes,Name on script mismatched ID card,Score Cancelled + Repeat Course,Pending,D
1066,U2024/169162,Ifeoma Muhammad,Male,300,Sociology,CSC205,Data Structures,2024-06-09,12:15,60,40,Science LT1,B48,Mr. C. Nnaji,Threat/harassment of invigilator,Yes,Verbal threat reported by invigilator,Expulsion (severe cases),Confirmed,F
1067,U2024/506988,Hannah Adesina,Female,100,Accounting,CSC301,Operating Systems,2024-08-22,08:15,60,50,CBN Hall,D43,Dr. B. Yakubu,Use of mobile phone,Yes,Scripts exchanged mid-exam,Suspension (1 semester),Confirmed,D
1068,U2023/630122,Seyi Ogunleke,Male,100,Information Technology,SOC203,Social Research Methods,2024-01-04,13:00,60,50,Science LT2,H16,Mrs. P. Lawal,Disorderly conduct,Yes,Scripts exchanged mid-exam,Score Cancelled (0),Confirmed,D
1069,U2023/631302,Tolu Ogunmola,Female,200,Biochemistry,CSC303,Computer Networks,2024-03-19,15:45,120,25,Science LT1,C25,Dr. A. Musa,Collusion/whispering,Yes,Verbal threat reported by invigilator,Suspension (2 semesters),Pending,E
1070,U2020/475498,Kelechi Ogunlana,Male,400,Computer Science,IFT211,Computer Organization & Architecture,2024-06-06,12:30,150,50,Main Hall A,H14,Dr. A. Musa,Copying from neighbor,Yes,Offered inducement after paper,Score Cancelled (0),Confirmed,E
1071,U2024/116720,Ayomide Ogunlana,Female,400,Statistics,BIO203,Biochemistry I,2024-09-26,15:15,150,25,Main Hall B,E33,Mrs. J. Obi,Impersonation,Yes,Raised voice; disrupted hall,Suspension (2 semesters),Pending,F
1072,U2021/681960,Musa Otedola,Male,100,Electrical Engineering,MAC201,News Writing,2025-07-30,10:30,120,60,New Hall,G28,Dr. R. Hassan,Bribery attempt,Yes,Whispering repeatedly despite warnings,Expulsion (severe cases),Pending,A
1073,U2021/475531,Oluwadamilola Chukwu,Male,200,Electrical Engineering,MAC201,News Writing,2025-05-04,09:15,120,40,Old Hall,G47,Mrs. P. Lawal,Bribery attempt,No,Raised voice; disrupted hall,Expulsion (severe cases),Confirmed,E
1074,U2021/372323,Precious Kehinde,Male,100,Statistics,ACC201,Financial Accounting,2024-09-26,16:45,180,40,Sports Complex Hall,J54,Dr. B. Yakubu,Collusion/whispering,Yes,Whispering repeatedly despite warnings,Score Cancelled + Repeat Course,Pending,E
1075,U2022/531482,Adewale Oladipo,Female,400,Mathematics,POL204,Nigerian Government,2024-03-26,13:45,150,50,Old Hall,K57,Dr. L. Ekanem,Cheat notes/crib,Yes,Raised voice; disrupted hall,Expulsion (severe cases),Confirmed,F
